Linux 6.17.9-arch1-1 (arch) 	12/07/25 	_x86_64_	(16 CPU)

17:21:48     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:21:54     all   12.64    0.00    0.25    0.13    0.13    0.00    0.00    0.00    0.00   86.86
17:21:54       0    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
17:21:54       2    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
17:21:54       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:21:54       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:21:54       8    1.01    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   97.98
17:21:54      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:21:54      12    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
17:21:54      14   99.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00


Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all   12.25    0.00    0.46    0.13    0.13    0.02    0.00    0.00    0.00   87.02
Average:       0    0.17    0.00    0.17    0.00    0.17    0.00    0.00    0.00    0.00   99.50
Average:       2    0.17    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.50
Average:       4    0.00    0.00    0.33    0.00    0.00    0.00    0.00    0.00    0.00   99.67
Average:       6    0.00    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.83
Average:       8    0.33    0.00    0.33    0.50    0.00    0.00    0.00    0.00    0.00   98.83
Average:      10    0.17    0.00    0.17    0.00    0.00    0.00    0.00    0.00    0.00   99.67
Average:      12    0.17    0.00    0.67    0.50    0.00    0.00    0.00    0.00    0.00   98.66
Average:      14   97.00    0.00    1.50    0.00    0.83    0.17    0.00    0.00    0.00    0.50
