Linux 6.17.9-arch1-1 (arch) 	12/07/25 	_x86_64_	(16 CPU)

17:21:55     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:21:58       0   94.00    0.00    5.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00
17:21:58       2   77.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   22.00
17:21:58       4    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
17:21:58       6    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
17:21:58       8    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
17:21:58      10    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
17:21:58      12    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
17:21:58      14    0.00    0.00    1.00    1.00    1.00    0.00    0.00    0.00    0.00   97.00

17:21:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:21:59     all   17.75    0.00    0.12    0.25    0.12    0.00    0.00    0.00    0.00   81.75
17:21:59       0   99.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00
17:21:59       2   43.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   57.00
17:21:59       4    0.00    0.00    0.99    1.98    0.00    0.00    0.00    0.00    0.00   97.03
17:21:59       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:21:59       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:21:59      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:21:59      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:21:59      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

17:21:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:22:00     all   23.00    0.00    0.00    0.00    0.25    0.00    0.00    0.00    0.00   76.75
17:22:00       0   99.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00
17:22:00       2   85.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00   14.00
17:22:00       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:22:00       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:22:00       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:22:00      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:22:00      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:22:00      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00


Average:     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
Average:     all   19.98    0.00    0.53    0.08    0.23    0.00    0.00    0.00    0.00   79.19
Average:       0   96.78    0.00    2.21    0.00    0.80    0.00    0.00    0.00    0.00    0.20
Average:       2   63.00    0.00    0.20    0.00    0.60    0.00    0.00    0.00    0.00   36.20
Average:       4    0.20    0.00    0.20    0.40    0.20    0.00    0.00    0.00    0.00   99.00
Average:       6    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.60
Average:       8    0.00    0.00    0.20    0.00    0.00    0.00    0.00    0.00    0.00   99.80
Average:      10    0.00    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.60
Average:      12    0.20    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00   99.40
Average:      14    0.20    0.00    0.20    0.20    0.20    0.00    0.00    0.00    0.00   99.20
